SEhs78;1;1;3;3;1;2;1;3
SEhs79;2;3;3;4;2;3;3;3
SEhs80;2;3;3;2;2;2;3;3
FEhs01;2;2;2;2;2;2;2;2
FEhs02;2;4;2;2;2;2;2;1
FEhs03;2;3;2;2;2;2;2;2
FEhs04;2;2;2;2;2;2;2;1
FEhs05;2;2;2;2;2;2;2;1
FEhs06;2;3;2;2;2;2;2;1
FEhs07;2;2;2;2;2;2;2;2
FEhs08;2;3;2;2;2;2;2;2
FEhs09;2;2;2;2;2;2;2;2
FEhs10;2;3;2;2;2;2;2;2
FEhs11;2;3;2;2;2;2;2;2
FEhs12;2;4;2;2;2;2;2;2
FEhs13;2;4;2;2;2;2;2;2
FEhs14;2;2;2;2;2;2;2;2
FEhs15;2;2;2;2;2;2;2;2
FEhs16;2;2;2;2;2;2;2;2
FEhs17;2;2;2;2;2;2;2;2
FEhs18;2;3;2;2;2;2;2;2
FEhs19;2;2;2;2;2;2;2;2
FEhs20;2;2;2;2;2;2;2;2
FEhs21;2;2;2;2;2;2;2;2
FEhs22;2;2;2;2;2;2;2;2
FEhs23;2;3;2;4;2;3;2;3
FEhs24;2;3;2;2;2;2;2;2
FEhs25;2;3;2;2;2;2;2;2
FEhs26;2;2;2;2;2;2;2;2
FEhs27;2;2;2;2;2;2;2;2
FEhs28;2;3;2;2;2;2;2;2
FEhs29;2;2;2;2;2;2;2;2
FEhs30;3;2;2;4;2;3;3;2
FEhs31;2;2;2;2;2;2;2;2
FEhs32;2;2;2;2;2;2;2;2
FEhs33;2;3;2;2;2;2;2;2
FEhs34;2;2;2;2;2;2;2;2
FEhs35;2;3;3;3;2;3;3;2
FEhs36;2;2;2;2;2;2;2;2
FEhs37;2;3;2;2;2;2;2;2
FEhs38;4;4;2;2;2;2;2;2
FEhs39;2;3;2;2;2;2;2;1
FEhs40;2;3;2;2;2;2;2;2
FEhs41;2;3;2;2;2;2;2;2
FEhs42;1;1;2;2;2;2;2;2
FEhs43;1;1;2;2;2;2;2;2
FEhs44;2;2;2;2;2;2;2;2
FEhs45;2;2;2;2;2;2;2;2
FEhs46;3;3;2;2;2;2;2;2
FEhs47;2;2;2;2;2;2;2;2
FEhs48;2;3;2;2;2;2;2;2
FEhs49;3;3;2;2;2;2;2;2
FEhs50;2;3;2;2;2;2;2;2
FEhs51;4;4;2;2;2;2;2;2
FEhs52;2;3;2;2;2;2;2;2
FEhs53;1;1;2;2;2;2;2;2
FEhs54;2;3;2;2;2;2;2;2
FEhs55;2;4;2;2;2;2;2;2
FEhs56;2;3;2;2;2;2;2;2
FEhs57;2;3;2;2;2;2;2;2
FEhs58;2;3;2;2;2;2;2;2
FEhs59;2;2;2;2;2;2;2;2
FEhs60;2;3;2;2;2;2;2;2
FEhs61;2;3;2;2;2;2;2;2
FEhs62;2;3;2;2;2;2;2;2
FEhs63;2;3;2;2;2;2;2;2
FEhs64;2;3;2;2;2;2;2;2
FEhs65;2;3;2;2;2;2;2;2
FEhs66;2;3;2;2;2;2;2;2
FEhs67;2;3;2;2;2;2;2;2
FEhs68;2;3;2;2;2;2;2;2
FEhs69;2;3;2;2;2;2;2;2
FEhs70;2;3;2;2;2;2;2;2
FEhs71;2;3;2;2;2;2;2;2
FEhs72;2;3;2;2;2;2;2;2
FEhs73;2;3;2;2;2;2;2;2
FEhs74;2;3;2;2;2;2;2;2
FEhs75;2;3;2;2;2;2;2;2
FEhs76;2;3;2;2;2;2;2;2
FEhs77;2;3;2;2;2;2;2;2
FEhs78;2;3;2;2;2;2;2;2
FEhs79;2;3;2;2;2;2;2;2
FEhs80;2;3;2;2;2;2;2;2
SEfs01;4;3;2;2;1;4;2;2
SEfs02;4;3;2;2;4;4;2;2
SEfs03;2;2;4;2;2;3;4;3
SEfs04;4;3;2;4;4;4;2;2
SEfs05;3;3;3;4;4;4;3;3
SEfs06;2;4;2;2;3;4;3;4
SEfs07;1;1;4;2;1;3;4;2
SEfs08;2;3;2;3;2;2;3;3
SEfs09;3;4;3;4;4;3;4;3
SEfs10;1;4;1;4;2;3;4;3
SEfs11;2;2;4;3;4;2;2;2
SEfs12;1;3;3;3;2;2;2;2
SEfs13;2;4;4;1;3;2;4;3
SEfs14;2;2;4;2;2;3;4;3
SEfs15;1;3;4;4;2;1;2;2
SEfs16;2;4;3;1;4;3;3;2
SEfs17;2;2;3;2;2;3;3;3
SEfs18;4;4;3;2;2;2;3;3
SEfs19;2;2;2;4;1;1;2;3
SEfs20;4;4;2;4;1;4;4;2
SEfs21;1;4;3;4;1;3;4;4
SEfs22;4;4;1;4;2;4;4;2
SEfs23;2;2;3;2;2;2;3;2
SEfs24;3;3;4;4;4;3;4;2
SEfs25;3;3;4;3;3;3;4;3
SEfs26;1;2;4;4;2;2;4;4
SEfs27;1;2;4;1;1;4;3;4
SEfs28;4;3;4;3;2;2;4;2
SEfs29;2;2;2;2;2;2;2;2
SEfs30;1;2;2;2;2;2;4;1
SEfs31;1;2;3;1;3;2;3;3
SEfs32;1;2;3;4;1;2;4;2
SEfs33;2;1;2;2;2;2;2;2
SEfs34;3;3;2;3;3;4;3;3
SEfs35;1;4;1;4;4;4;4;4
SEfs36;1;2;3;2;1;1;2;3
SEfs37;2;1;2;1;1;4;4;1
SEfs38;2;2;4;2;2;2;3;2
SEfs39;3;2;2;3;4;3;3;3
SEfs40;4;3;4;4;1;2;4;2
FEfs01;2;2;2;2;2;2;2;2
FEfs02;2;2;2;2;2;2;2;2
FEfs03;2;2;2;2;2;2;2;2
FEfs04;2;2;2;2;2;2;2;2
FEfs05;2;1;2;2;2;2;2;2
FEfs06;2;2;2;2;2;2;2;2
FEfs07;2;2;2;2;2;2;2;2
FEfs08;2;2;2;2;2;2;2;2
FEfs09;2;3;2;2;2;2;2;2
FEfs10;2;3;2;2;2;2;2;2
FEfs11;2;1;2;2;2;2;2;2
FEfs12;2;2;2;2;2;2;2;2
FEfs13;2;2;2;2;2;2;2;2
FEfs14;2;2;2;2;2;2;2;2
FEfs15;2;3;2;2;2;2;2;2
FEfs16;2;2;2;2;2;2;2;2
FEfs17;2;3;2;2;2;2;2;2
FEfs18;2;3;2;2;2;2;2;2
FEfs19;2;2;2;2;2;2;2;2
FEfs20;2;2;2;2;2;2;2;2
FEfs21;2;2;2;2;2;2;2;2
FEfs22;2;2;2;2;2;2;2;2
FEfs23;2;2;2;2;2;2;2;2
FEfs24;2;2;2;2;2;2;2;2
FEfs25;2;2;2;2;2;2;2;2
FEfs26;2;2;2;2;2;2;2;2
FEfs27;2;2;2;2;2;2;2;2
FEfs28;2;2;2;2;2;2;2;2
FEfs29;2;3;2;2;2;2;2;2
FEfs30;2;2;2;2;2;2;2;2
FEfs31;2;3;2;2;2;2;2;2
FEfs32;2;1;2;2;2;2;2;2
FEfs33;2;1;2;2;2;2;2;2
FEfs34;2;2;2;2;2;2;2;2
FEfs35;2;2;2;2;2;2;2;2
FEfs36;2;2;2;2;2;2;2;2
FEfs37;2;2;2;2;2;2;2;2
FEfs38;2;2;2;2;2;2;2;2
FEfs39;2;2;2;2;2;2;2;2
FEfs40;2;3;2;2;2;2;2;2
